phase	system	workload	status	duration_sec	threads	measured_seconds	process_elapsed_sec	operations	throughput_ops_sec	avg_latency_us	successful_gets	engine_keys_read	engine_keys_written	peak_rss_kb	log_dir
pilot	baseline	workloadc	ok	3	48	3.019	3.9771931171417236	179735	59531.0	804.187	113786	179735	0	302520	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ssdprobe_cu_n03_260913/pilot/workloadc/baseline
full	baseline	workloadc	ok	60	48	60.02	61.010762214660645	3632283	60517.0	793.023	2297633	3632283	0	294664	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ssdprobe_cu_n03_260913/full/workloadc/baseline
