run,mode,ts,start_level,output_level,n_inputs_total,n_inputs_start,n_inputs_next,n_outputs,input_entries,reason
baseline_run1,baseline,2026/04/15-06:40:07.261159,3,4,2,1,1,,120498517,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.261168,3,4,2,1,1,,158774158,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.368185,0,1,4,4,0,,263128709,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:07.754747,0,1,39,11,28,,6050771617,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:07.833787,3,4,2,1,1,,171349906,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.833979,3,4,2,1,1,,158786638,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.834105,3,4,2,1,1,,158593240,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.834165,3,4,2,1,1,,151854346,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.834340,3,4,3,1,2,,135621912,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.834341,3,4,3,1,2,,160942170,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.834346,3,4,2,1,1,,147015721,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.834365,3,4,3,1,2,,160933760,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.834369,3,4,3,1,2,,192310241,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.896703,3,4,2,1,1,,144452654,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.896704,3,4,2,1,1,,144354844,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.896899,3,4,2,1,1,,144384130,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.897024,3,4,2,1,1,,144157754,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.897153,3,4,2,1,1,,144182430,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.897214,3,4,2,1,1,,143835382,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.897279,3,4,2,1,1,,142316238,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.897344,3,4,2,1,1,,143387608,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.897354,3,4,4,2,2,,271289453,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.897355,3,4,2,1,1,,142254951,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.897359,3,4,2,1,1,,143664239,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:07.897368,3,4,2,1,1,,142160678,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:08.074199,0,1,4,4,0,,263089534,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:08.473284,0,1,4,4,0,,263094382,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:08.867492,0,1,4,4,0,,263101627,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:09.345388,0,1,4,4,0,,263109820,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:09.915175,0,1,4,4,0,,263128377,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:10.291178,0,1,6,6,0,,1380673128,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:12.346972,0,1,4,4,0,,263100672,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:12.746465,0,1,4,4,0,,263093416,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:13.234048,0,1,4,4,0,,263083137,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:15.285030,0,1,4,4,0,,854761715,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:16.842107,1,2,2,1,1,,140285763,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.842168,1,2,2,1,1,,147683607,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.842503,1,2,2,1,1,,200040841,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.842506,1,2,2,1,1,,139627180,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.842503,1,2,2,1,1,,170510902,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.842745,1,2,2,1,1,,208537435,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.842998,1,2,4,2,2,,309387291,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.843001,1,2,2,1,1,,147741209,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.843118,1,2,2,1,1,,230419591,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.843128,1,2,2,1,1,,144328190,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.843129,1,2,2,1,1,,164738575,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.843244,1,2,2,1,1,,131720764,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.843258,1,2,4,1,3,,158498771,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.843448,1,2,2,1,1,,128623660,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.843454,1,2,2,1,1,,84024528,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.843573,1,2,3,2,1,,247100161,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.843583,1,2,2,1,1,,160749253,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.843584,1,2,2,1,1,,117740063,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.843592,1,2,2,1,1,,92282661,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.843594,1,2,2,1,1,,140777581,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.843595,1,2,2,1,1,,132786302,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.844481,1,2,2,1,1,,100826064,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.846044,2,3,4,1,3,,358445997,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.846404,2,3,6,1,5,,414526284,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:16.846421,2,3,6,1,5,,606205589,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.036648,2,3,3,1,2,,261603884,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.057992,2,3,3,2,1,,50478121,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.057997,2,3,8,1,7,,618797280,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.079145,2,3,4,1,3,,250584931,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.109567,2,3,6,1,5,,366869742,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.109574,2,3,7,1,6,,372088009,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.121989,2,3,7,1,6,,415110032,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.121992,2,3,4,1,3,,232843526,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.123315,2,3,9,1,8,,763412859,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.126665,2,3,3,1,2,,146119086,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.126687,2,3,12,1,11,,765781239,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.134580,2,3,12,1,11,,778694482,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.135972,2,3,4,1,3,,245629592,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.135996,2,3,3,1,2,,213526673,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.136211,2,3,4,1,3,,306295496,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.136225,2,3,3,1,2,,143711832,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.136237,2,3,6,1,5,,415048285,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.144246,2,3,6,1,5,,396913289,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.144266,2,3,3,1,2,,187898177,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.148963,2,3,4,1,3,,258031556,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.148974,2,3,2,1,1,,59606887,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.149079,2,3,5,1,4,,327748132,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.183475,2,3,5,1,4,,297514983,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.183675,2,3,3,1,2,,155640032,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.183681,2,3,8,2,6,,396459580,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.197711,2,3,2,1,1,,177668245,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.197713,2,3,3,1,2,,218181028,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.197756,2,3,4,1,3,,306280910,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.199135,2,3,2,1,1,,70019816,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.263879,2,3,3,1,2,,157691986,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.293715,2,3,3,1,2,,226910387,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.294873,2,3,4,1,3,,204314297,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.339301,2,3,2,1,1,,101821142,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.377134,0,1,4,4,0,,263121404,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:17.397131,2,3,3,1,2,,260277622,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.474699,2,3,4,1,3,,211966311,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.477617,2,3,4,1,3,,221893071,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.543044,2,3,2,1,1,,162972710,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.550464,2,3,2,1,1,,195096777,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.579917,2,3,2,1,1,,194947944,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.597732,2,3,4,1,3,,280691747,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.633616,2,3,4,1,3,,210924223,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.638116,2,3,4,1,3,,281310144,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.639079,2,3,3,1,2,,196602819,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.655918,2,3,8,2,6,,578798501,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.657600,2,3,6,1,5,,399836068,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.673928,2,3,6,1,5,,399013166,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:17.843669,0,1,4,4,0,,263093068,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:18.269696,0,1,4,4,0,,263122421,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:18.406998,3,4,4,3,1,,263038230,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.409249,3,4,2,1,1,,101727122,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.409252,3,4,3,2,1,,264506850,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.625733,3,4,2,1,1,,163718429,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.625905,3,4,2,1,1,,158819932,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.625912,3,4,2,1,1,,107739557,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.625918,3,4,2,1,1,,163409850,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.626074,3,4,3,1,2,,194584774,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.626074,3,4,3,1,2,,223818541,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.626346,3,4,2,1,1,,152225213,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.626347,3,4,2,1,1,,146292443,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.638548,3,4,2,1,1,,142939860,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.638705,3,4,2,1,1,,144365518,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.638710,3,4,2,1,1,,142032857,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.638843,3,4,5,3,2,,342829338,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.638984,3,4,2,1,1,,141888466,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.638987,3,4,2,1,1,,141860131,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.638992,3,4,2,1,1,,141526956,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.639007,3,4,3,1,2,,176884368,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.653826,3,4,2,1,1,,141438469,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.653934,3,4,3,1,2,,207846316,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.654039,3,4,2,1,1,,141344835,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.654227,3,4,2,1,1,,139323063,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.654228,3,4,2,1,1,,140856545,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.654234,3,4,2,1,1,,140970045,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.654286,3,4,2,1,1,,140860811,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.654428,3,4,2,1,1,,139967175,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.654430,3,4,2,1,1,,140771605,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.654440,3,4,3,2,1,,176932529,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.672400,0,1,4,4,0,,263110007,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:18.695683,3,4,2,1,1,,139469766,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.695753,3,4,3,1,2,,183173615,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.695937,3,4,2,1,1,,139025967,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.695940,3,4,2,1,1,,138565610,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.695952,3,4,2,1,1,,139267203,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.695958,3,4,2,1,1,,138911827,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:18.701742,3,4,2,1,1,,138457712,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:19.114660,0,1,4,4,0,,263101498,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:19.484470,0,1,31,10,21,,5931707493,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:19.796381,0,1,4,4,0,,263085234,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:20.187013,0,1,4,4,0,,263089247,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:20.574439,0,1,4,4,0,,263120188,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:20.968316,0,1,4,4,0,,263130834,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:21.454108,0,1,4,4,0,,263115132,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:22.020757,0,1,4,4,0,,263102862,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:22.403807,0,1,7,7,0,,1643701593,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:24.774750,0,1,4,4,0,,263133760,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:26.769472,0,1,4,4,0,,263101487,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:28.209240,1,2,2,1,1,,142162631,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.209246,1,2,2,1,1,,148096062,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.209383,1,2,2,1,1,,153147826,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.209454,1,2,2,1,1,,84184837,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.209673,1,2,2,1,1,,121566673,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.209676,1,2,2,1,1,,207298301,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.209680,1,2,2,1,1,,171240025,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.209683,1,2,2,1,1,,198152057,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.209693,1,2,2,1,1,,130707831,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.209741,1,2,2,1,1,,158902936,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.209930,1,2,2,1,1,,114159058,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.209931,1,2,2,1,1,,164619593,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.211749,1,2,2,1,1,,246698504,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.211765,1,2,2,1,1,,174322231,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.214697,2,3,2,1,1,,222490811,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.215169,2,3,5,1,4,,309012155,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.215223,2,3,2,1,1,,125715769,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.215264,2,3,2,1,1,,250503609,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.215273,2,3,3,1,2,,330883955,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.215297,2,3,2,1,1,,156778818,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.215316,2,3,6,1,5,,480025960,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.215324,2,3,7,1,6,,629912962,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.215595,2,3,8,1,7,,691736720,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.215875,2,3,9,1,8,,623713177,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.215887,2,3,9,1,8,,712251253,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.215887,2,3,11,1,10,,806455185,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.215900,2,3,10,1,9,,656313652,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.215906,2,3,7,1,6,,417622391,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.396367,2,3,7,1,6,,445869114,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.466577,2,3,3,1,2,,193546457,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.466577,2,3,5,1,4,,392384071,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.478641,2,3,5,1,4,,339361698,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.498209,2,3,3,1,2,,171963778,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.498296,2,3,7,1,6,,397733663,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.518262,2,3,2,1,1,,162964017,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.518275,2,3,6,1,5,,382801889,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.531326,2,3,2,1,1,,136177732,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.552104,2,3,3,1,2,,255805752,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.552129,2,3,4,1,3,,337624444,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.564693,2,3,3,1,2,,192706253,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.564694,2,3,3,1,2,,192088039,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.564704,2,3,3,1,2,,180436486,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.570217,2,3,3,1,2,,175350049,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.570224,2,3,3,1,2,,152887910,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.570229,2,3,3,1,2,,187439833,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.578617,2,3,2,1,1,,122201609,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.578618,2,3,3,1,2,,194956505,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.578702,2,3,13,1,12,,891413281,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.610626,2,3,2,1,1,,125390029,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.672042,2,3,4,1,3,,222382210,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.679559,2,3,3,1,2,,222254635,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.704391,2,3,4,1,3,,298292781,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.767947,0,1,31,7,24,,4583894658,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:28.796540,2,3,3,1,2,,133789106,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.855225,2,3,4,1,3,,200566611,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.878020,2,3,6,1,5,,282130986,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.907622,2,3,6,1,5,,388433531,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.910109,2,3,3,1,2,,193251365,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.912062,2,3,7,1,6,,450315081,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.917213,2,3,7,1,6,,407132585,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:28.934010,2,3,15,1,14,,912062435,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:29.246545,0,1,4,4,0,,263111809,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:29.677571,0,1,4,4,0,,263092281,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:29.688860,3,4,2,1,1,,135814588,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:29.690327,3,4,2,1,1,,159205093,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:29.690329,3,4,2,1,1,,185154129,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:29.690330,3,4,2,1,1,,168205704,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:29.690339,3,4,2,1,1,,159698472,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:29.757835,3,4,2,1,1,,159043139,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:29.758003,3,4,2,1,1,,158875910,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:29.758005,3,4,2,1,1,,150868347,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:29.758008,3,4,2,1,1,,150650119,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:29.758029,3,4,2,1,1,,159012872,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:29.860389,3,4,2,1,1,,150508687,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:29.860393,3,4,2,1,1,,150464070,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:29.860560,3,4,2,1,1,,108229090,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:29.860575,3,4,2,1,1,,150410767,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:29.860967,3,4,2,1,1,,148626053,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:29.860974,3,4,2,1,1,,150238669,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:29.860990,3,4,2,1,1,,150315433,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:29.860991,3,4,2,1,1,,150032891,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:29.860994,3,4,2,1,1,,150266654,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:29.860999,3,4,2,1,1,,149311811,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:30.112137,0,1,4,4,0,,263095586,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:30.271260,3,4,2,1,1,,146025336,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:30.271516,3,4,2,1,1,,107212862,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:30.271678,3,4,2,1,1,,96138279,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:30.271858,3,4,2,1,1,,139863277,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:30.271902,3,4,2,1,1,,141112920,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:30.271907,3,4,2,1,1,,139484863,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:30.271912,3,4,3,1,2,,206560839,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:30.271914,3,4,2,1,1,,139806142,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:30.271948,3,4,2,1,1,,139253160,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:30.271943,3,4,2,1,1,,139442244,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:30.271965,3,4,3,1,2,,207635211,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:30.271966,3,4,2,1,1,,96422935,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:30.533488,0,1,4,4,0,,263095382,LevelL0FilesNum
baseline_run1,baseline,2026/04/15-06:40:30.578602,3,4,2,1,1,,139239925,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:30.578864,3,4,2,1,1,,139101690,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:30.578915,3,4,2,1,1,,137538117,LevelMaxLevelSize
baseline_run1,baseline,2026/04/15-06:40:30.578917,3,4,2,1,1,,138277931,LevelMaxLevelSize
