phase	system	workload	status	duration_sec	threads	measured_seconds	process_elapsed_sec	operations	throughput_ops_sec	avg_latency_us	successful_gets	engine_keys_read	engine_keys_written	peak_rss_kb	log_dir
pilot	fillseq_sparse	workloadc	ok	3	48	3.042	4.177380800247192	4225605	1389029.0	34.234	2547220	4225605	0	11355728	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/fillseq_sparse_260913_run2_full_measure/pilot/workloadc/fillseq_sparse
pilot	fillseq_sparse	workloada	ok	5	48	5.022	6.279889345169067	6119760	1218536.0	39.307	2475561	3059829	3059931	11375500	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/fillseq_sparse_260913_run2_full_measure/pilot/workloada/fillseq_sparse
full	fillseq_sparse	workloada	ok	300	48	300.021	304.41164088249207	225074191	750194.0	63.982	97804417	112533762	112540429	54164852	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/fillseq_sparse_260913_run2_full_measure/full/workloada/fillseq_sparse
full	fillseq_sparse	workloadc	ok	300	48	300.032	304.28211975097656	595902224	1986129.0	24.166	359291209	595902224	0	53249732	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/fillseq_sparse_260913_run2_full_measure/full/workloadc/fillseq_sparse
