phase	system	workload	status	duration_sec	threads	measured_seconds	process_elapsed_sec	operations	throughput_ops_sec	avg_latency_us	successful_gets	engine_keys_read	engine_keys_written	peak_rss_kb	log_dir
pilot	baseline	workloadc	ok	3	48	3.028	4.427006959915161	2106333	695627.0	68.657	1333176	2106333	0	12438768	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_50g_physcopy_Cuni_260910/pilot/workloadc/baseline
pilot	f2load	workloadc	ok	3	48	3.028	4.177343845367432	2097007	692495.0	68.927	1325100	2097007	0	12400792	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_50g_physcopy_Cuni_260910/pilot/workloadc/f2load
pilot	baseline	workloada	ok	5	48	5.024	6.582208156585693	3616791	719836.0	66.551	1143780	1807859	1808932	12281644	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_50g_physcopy_Cuni_260910/pilot/workloada/baseline
pilot	baseline	workloade	ok	5	48	5.026	7.13261342048645	275396	54791.0	873.568	0	0	13626	29599160	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_50g_physcopy_Cuni_260910/pilot/workloade/baseline
full	f2load	workloadc	ok	300	48	300.026	304.2843222618103	241019687	803328.0	59.748	152243657	241019687	0	53169320	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_50g_physcopy_Cuni_260910/full/workloadc/f2load
full	baseline	workloadc	ok	300	48	300.034	304.4911952018738	240642935	802052.0	59.842	152120421	240642935	0	53180548	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_50g_physcopy_Cuni_260910/full/workloadc/baseline
