phase	system	workload	status	duration_sec	threads	measured_seconds	process_elapsed_sec	operations	throughput_ops_sec	avg_latency_us	successful_gets	engine_keys_read	engine_keys_written	peak_rss_kb	log_dir
pilot	baseline	workloadc	ok	3	48	3.021	3.976512908935547	168766	55863.0	856.55	106852	168766	0	294952	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ssdprobe_cu_n01_260913/pilot/workloadc/baseline
full	baseline	workloadc	ok	60	48	60.02	61.00280714035034	3424743	57059.0	841.073	2166859	3424743	0	301432	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ssdprobe_cu_n01_260913/full/workloadc/baseline
