phase	system	workload	status	duration_sec	threads	measured_seconds	process_elapsed_sec	operations	throughput_ops_sec	avg_latency_us	successful_gets	engine_keys_read	engine_keys_written	peak_rss_kb	log_dir
pilot	baseline_repeat_01	workloadc	ok	3	48	3.026	3.9802162647247314	179713	59396.0	804.065	108666	179713	0	303284	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/baseline_repeat_ycsb_c_260908_run1/pilot/workloadc/baseline_repeat_01
pilot	baseline_repeat_02	workloadc	ok	3	48	3.019	3.926123857498169	217271	71966.0	664.83	131300	217271	0	309744	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/baseline_repeat_ycsb_c_260908_run1/pilot/workloadc/baseline_repeat_02
full	baseline_repeat_01	workloadc	ok	300	48	300.023	300.9801707267761	17997108	59985.0	800.152	10851114	17997108	0	306380	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/baseline_repeat_ycsb_c_260908_run1/full/workloadc/baseline_repeat_01
full	baseline_repeat_02	workloadc	ok	300	48	300.019	300.9438624382019	21733403	72440.0	662.597	13105320	21733403	0	300520	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/baseline_repeat_ycsb_c_260908_run1/full/workloadc/baseline_repeat_02
