phase	system	workload	status	duration_sec	threads	measured_seconds	process_elapsed_sec	operations	throughput_ops_sec	avg_latency_us	successful_gets	engine_keys_read	engine_keys_written	peak_rss_kb	log_dir
pilot	f2load	workloadc	ok	3	48	3.026	3.726776123046875	238041	78671.0	607.346	149874	238041	0	288640	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ssdprobe_cu_e07_260913/pilot/workloadc/f2load
full	f2load	workloadc	ok	60	48	60.02	60.80915951728821	4766099	79408.0	604.378	3000104	4766099	0	288436	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ssdprobe_cu_e07_260913/full/workloadc/f2load
