workload	metric	unit	baseline_n	baseline_mean	baseline_min	baseline_max	baseline_sd	f2load_n	f2load_mean	f2load_min	f2load_max	f2load_sd	absolute_mean_difference	mean_difference_pct	percentage_point_difference	f2load_mean_in_baseline_range
E	data_cache_misses_per_op	misses/op	10	9.003960850063349	8.99446236668937	9.016811299344655	0.006184339527611157	10	8.995613908991706	8.950092156032097	9.032744467372622	0.02168655903714919	-0.008346941071643244	-0.09270299161268092		True
E	data_cache_hit_pct	%	10	55.828263891696515	55.344641305843886	56.228659497064484	0.2682246903262868	10	55.9626491443091	54.945349818131575	56.25048568806805	0.3704599569458614	0.1343852526125815	0.240711860345999	0.1343852526125815	True
E	compaction_read_bytes	bytes	10	71382441.2	0	713824412	225731099.1350429	10	215950411.2	0	888532497	359257577.84068733	144567970.0	202.52595395966924		True
E	compaction_write_bytes	bytes	10	68605542.4	0	686055424	216949774.09525454	10	214718873.6	0	884842496	357280810.12748605	146113331.2	212.97598719954146		True
E	compaction_read_bytes_per_op	bytes/op	10	2.2277592529365906	0.0	22.277592529365908	7.044793317794779	10	6.776815065213651	0.0	27.974878533332493	11.285004347641765	4.549055812277061	204.19871699693672		True
E	compaction_write_bytes_per_op	bytes/op	10	2.141095615602645	0.0	21.410956156026447	6.770738833504708	10	6.738185429497064	0.0	27.85870120711043	11.222982135340118	4.597089813894419	214.7073573171788		True
E	flush_write_bytes_per_op	bytes/op	10	50.94404442261799	50.34939026828695	51.98114254888513	0.5910788175051269	10	50.99664546141943	50.135372050702415	52.046728436208795	0.7052150158575532	0.05260103880144129	0.10325257721015557		True
E	device_read_ios	I/Os	10	144088179.6	142372644	144922914	775197.5835090474	10	143530938	141048419	144518227	954003.0400660856	-557241.599999994	-0.3867365120074018		True
E	device_write_ios	I/Os	10	3728.3	2721	5149	619.1402731027741	10	3861.5	2382	5682	1058.093594893928	133.19999999999982	3.572673872810661		True
E	device_read_bytes	bytes	10	2065771890688	2042167046144	2076494131200	10442149565.124495	10	2051846889472	2011996557312	2066916933632	14980035825.388802	-13925001216	-0.6740822294451054		True
E	device_write_bytes	bytes	10	1736694988.8	1649868800	2358001664	218443877.784056	10	1874238668.8	1623429120	2542133248	359690978.61117303	137543680.0	7.919852414328554		True
E	device_read_bytes_per_op	bytes/op	10	64604.74871286763	64533.98204382563	64717.79906122061	51.88207247867364	10	64497.172751404476	64055.681260334495	64802.501889173676	194.22993198916348	-107.57596146315336	-0.16651401577501002		False
E	device_write_bytes_per_op	bytes/op	10	54.30881989258188	52.162697767076814	73.59036672194783	6.774845461403122	10	58.90227245959778	52.1544026463496	80.03744271420385	11.23162713260486	4.593452567015902	8.458023164748107		True
F	throughput_ops_sec	ops/s	10	604600.2	599723.0	610443.0	3340.0891804461353	10	598978.6	594417.0	606675.0	3463.084694315171	-5621.599999999977	-0.9298045220626716		False
F	avg_latency_us	us	10	79.3896	78.626	80.032	0.43852510380440646	10	80.1348	79.118	80.749	0.46037154077500897	0.745199999999997	0.938661990991263		False
F	filter_checks_per_get	checks/Get	10	7.06056845960034	6.953063492782995	7.243937469488791	0.09989086352223495	10	7.011112004564858	6.796335219613741	7.370640111487494	0.18825542188214558	-0.04945645503548235	-0.700459960390809		True
F	positive_lookup_pct	%	10	86.52002437094451	86.50587082385205	86.53735892315868	0.009792238303706432	10	86.4822137635864	86.46366570232823	86.4962959117652	0.011425772592244384	-0.037810607358110815	-0.04370156808556347	-0.037810607358110815	False
F	bloom_false_positive_pct	%	10	0.973739199115836	0.965490045259082	0.9942606495480641	0.008578716671242922	10	0.9697988074902727	0.963012467169602	0.9891650001815555	0.007425116544311748	-0.003940391625563255	-0.40466601623321274	-0.003940391625563255	True
F	data_cache_misses_per_op	misses/op	10	1.3294274236067884	1.3184440352376776	1.339586974672743	0.007384626570812648	10	1.3425440670228752	1.3244596737277772	1.355389904296414	0.00992939856617966	0.01311664341608676	0.9866385470295835		False
F	data_cache_hit_pct	%	10	19.27279978757816	19.113696448703653	19.48386756603715	0.1182468335216506	10	19.144223556779853	18.965653016798058	19.43727112103636	0.17676452673614798	-0.1285762307983056	-0.6671383100299577	-0.1285762307983056	True
F	compaction_read_bytes	bytes	10	807417105238.9	794149948895	818544193283	7701730305.226294	10	811564721113.8	796616364960	821862075386	8834693980.435966	4147615874.9000244	0.5136893741770399		True
F	compaction_write_bytes	bytes	10	758388432486.4	745604857856	768973639680	7435357380.851461	10	762610222284.8	748252307456	771796443136	8520939006.3327	4221789798.4000244	0.5566790865412896		True
F	compaction_read_bytes_per_op	bytes/op	10	4451.099010734232	4407.291788241259	4494.011918096545	31.235486150413337	10	4515.967611581406	4439.278237672391	4568.110915219474	41.65416603253706	64.8686008471741	1.457361444684513		False
F	compaction_write_bytes_per_op	bytes/op	10	4180.814485735823	4136.955321999747	4221.857206711883	30.669160317302605	10	4243.564181909849	4169.761419531424	4295.2772527789175	41.147541815205166	62.74969617402621	1.5008964494386712		False
F	flush_write_bytes_per_op	bytes/op	10	354.921935118444	354.7957129916444	355.12091691208917	0.12004957725308224	10	354.9154262845479	354.8127805465484	355.15040066304147	0.09997801817411447	-0.006508833896134547	-0.001833877608592438		True
F	device_read_ios	I/Os	10	81511983.6	80765249	82207654	472199.6126602487	10	80754170	80071837	81887709	547095.8636383776	-757813.599999994	-0.9296959373713443		False
F	device_write_ios	I/Os	10	1845791	1783737	1895101	36802.92364593999	10	1943282.8	1857602	1988950	40779.978981521475	97491.80000000005	5.281843935743535		False
F	device_read_bytes	bytes	10	1565141564211.2	1544312496128	1578009448448	11345386591.299862	10	1557207632281.6	1536402132992	1575118962688	12519319536.517767	-7933931929.5998535	-0.5069146530268243		True
F	device_write_bytes	bytes	10	836829186867.2	826199810048	846083854336	6789143645.819908	10	843815313817.6	829919760384	854824169472	8407765631.414849	6986126950.400024	0.83483308900274		True
F	device_read_bytes_per_op	bytes/op	10	8628.303788268247	8582.630935889843	8712.43439942231	41.94468955167017	10	8665.127620193445	8561.858446941776	8715.042352680945	51.28915746477722	36.82383192519774	0.42677950184446534		True
F	device_write_bytes_per_op	bytes/op	10	4613.258933951274	4568.907164013235	4645.211530784692	26.40132798934134	10	4695.436165254273	4624.866991618947	4744.4764767081115	39.38091145673547	82.17723130299873	1.7813270939165182		False
