phase	system	workload	status	duration_sec	threads	measured_seconds	process_elapsed_sec	operations	throughput_ops_sec	avg_latency_us	successful_gets	engine_keys_read	engine_keys_written	peak_rss_kb	log_dir
pilot	f2load	workloadc	ok	3	48	3.024	4.277898073196411	3391671	1121401.0	42.644	2035790	3391671	0	11341844	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ps_plr8_kmv512_260915/pilot/workloadc/f2load
full	f2load	workloadc	ok	300	48	300.027	304.3195803165436	437859532	1459398.0	32.889	262921891	437859532	0	53136436	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ps_plr8_kmv512_260915/full/workloadc/f2load
