phase	system	workload	status	duration_sec	threads	measured_seconds	process_elapsed_sec	operations	throughput_ops_sec	avg_latency_us	successful_gets	engine_keys_read	engine_keys_written	peak_rss_kb	log_dir
pilot	f2load	workloadc	ok	3	48	3.02	3.725403070449829	55845	18494.0	2587.542	35205	55845	0	291856	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ssdprobe_cu_e04_260913/pilot/workloadc/f2load
full	f2load	workloadc	ok	60	48	60.019	60.742661237716675	1114237	18564.0	2585.335	701864	1114237	0	281140	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ssdprobe_cu_e04_260913/full/workloadc/f2load
