phase	system	workload	status	duration_sec	threads	measured_seconds	process_elapsed_sec	operations	throughput_ops_sec	avg_latency_us	successful_gets	engine_keys_read	engine_keys_written	peak_rss_kb	log_dir
pilot	f2load	workloadc	ok	3	48	3.024	4.377700090408325	3444463	1139145.0	41.989	2072030	3444463	0	11702748	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ps_plr8_kmv256_260915/pilot/workloadc/f2load
full	f2load	workloadc	ok	300	48	300.03	304.4617841243744	466565118	1555060.0	30.865	280774822	466565118	0	53101008	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ps_plr8_kmv256_260915/full/workloadc/f2load
