system	arm	workload	throughput_ops_s	operations	measured_sec	process_elapsed_sec	nvme_read_await_us	nvme_read_iops	nvme_read_MiB_s	nvme_write_MiB_s	nvme_member_max_read_await_us	nvme_member_mean_util_pct	queue_timing_counters_usable	nvme_aqu_sz	device_read_p99_us	process_user_cpu_seconds	process_kernel_cpu_seconds	process_user_cpu_us_per_ycsb_op	process_kernel_cpu_us_per_ycsb_op	voluntary_context_switches	voluntary_context_switches_per_ycsb_op	involuntary_context_switches	involuntary_context_switches_per_ycsb_op	engine_sst_read_count	engine_sst_read_mean_us	engine_sst_read_p50_us	engine_sst_read_p95_us	engine_sst_read_p99_us	engine_get_block_read_count	engine_get_block_read_mean_us	engine_get_block_read_p50_us	engine_get_block_read_p95_us	engine_get_block_read_p99_us	engine_get_count	engine_get_mean_us	engine_get_p50_us	engine_get_p95_us	engine_get_p99_us	ycsb_read_p99_us	filter_checks_per_engine_get	data_cache_misses_per_ycsb_op	get_found_fraction	host_cpu_user_pct	host_cpu_system_pct	host_cpu_iowait_pct	host_cpu_snapshot_rows	qps_mean_20_to_280_sec	iostat_sample_count	mean_member_util_ge99_intervals	longest_mean_member_util_ge99_sec	start_utc	end_utc	binary_sha256	source_result	raw_dir
baseline	r02	C	1595775.0	478767704	300.022	304.579621553421	67.6760731545223	370429.17521719786	2926.9687404009014	0.00589952469845341	67.71574151932207	98.54635956976317	False			5491.21	1261.98	11.469466202757904	2.635892081810096	186283892	0.38909034682924226	43825	9.153708496594833e-05	112377664	73.13100232266797	69.350412	104.89507	109.194669	112364142	77.96042980508854	72.867457	106.505878	109.73082	478767704	29.18313723391835	10.53664	103.931884	116.414798	122.28	3.6740854287030187	0.23463754146624727	0.6029200102436316	37.359259144092064	8.662541377740967	50.41886570573253	48	1611005.103448276	60	58	275	2026-09-10T18:28:46.615294+00:00	2026-09-10T18:33:51.194917+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_r02_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_r02_260910/full/workloadc/baseline/raw
baseline	run3	C	1511066.0	453369970	300.033	304.50946068763733	67.62033848420768	350447.89005576033	2770.763846818484	0.005862399959491554	67.66476371857168	98.56109898523313	False			5487.21	1570.09	12.103161574640685	3.4631539446690747	220379324	0.48609157770198147	61502	0.00013565521333492822	106291096	72.97092944643265	69.181137	104.791547	109.179261	106277635	77.84892071600953	72.775416	106.52291	109.770389	453369970	30.85506432638227	12.398939	104.436741	134.043602	138.88	4.025320327237377	0.23435728881646042	0.6029204603030942	37.232648413496214	10.724944485145873	47.86438189676225	48	1526202.2567049807	60	58	275	2026-09-10T19:10:28.561091+00:00	2026-09-10T19:15:33.070554+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_run3_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_run3_260910/full/workloadc/baseline/raw
f2load	f01	C	1143040.0	342940990	300.025	304.07096552848816	68.36248463614893	266701.57033589634	2115.8232096636143	0.005010138002989537	68.52623321659308	98.72300680805242	False			4376.31	4145.35	12.761116715735847	12.087648081963025	245636685	0.7162651656193096	121483	0.0003542387860955321	80763930	74.00760476861392	69.631979	106.256615	131.930708	80750656	78.94230720552908	73.354926	108.086032	148.306967	342940990	41.04255626018925	22.053214	128.633851	165.852803	166.39	4.246834066117322	0.23538736212314545	0.6189993182208986	29.89619283423291	28.261270965860767	36.85756795658649	48	1147811.3754789273	60	58	270	2026-09-11T02:53:49.538048+00:00	2026-09-11T02:58:53.609014+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f01_260911/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f01_260911/full/workloadc/f2load/raw
f2load	f02	C	1510456.0	453174009	300.025	304.3985047340393	67.6690529766923	351288.7196782684	2777.1839847977303	0.004953416250573944	67.71172193581462	98.62101769786935	False			5570.42	1494.76	12.292011212849587	3.298423939401167	211233173	0.46611934666359034	63643	0.0001404383277417836	106498454	73.33587421841823	69.508461	104.999546	109.223295	106485172	78.2745088489879	73.301749	106.658296	109.806726	453174009	30.836174344676508	12.367134	104.345238	132.092719	137.35	4.120698934435139	0.234917411161592	0.6229199830390096	37.897930290568326	10.245008462638427	47.77647280068978	48	1526690.632183908	60	58	275	2026-09-11T03:25:58.511927+00:00	2026-09-11T03:31:02.910433+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f02_260911/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f02_260911/full/workloadc/f2load/raw
f2load	f03	C	1547810.0	464385742	300.027	304.2814693450928	67.69864145839396	359316.7215713764	2839.956589937626	0.004929646235863331	67.73937024041673	98.6442354436786	False			5500.43	1427.15	11.844528163829802	3.073199435136835	204463466	0.4402879923044666	56904	0.00012253606184145076	108891088	73.36259440258326	69.550673	105.020476	109.223753	108877873	78.1313793299397	73.0753	106.557199	109.742263	464385742	30.09845251019787	11.578677	104.134405	125.389008	131.26	3.861276587169638	0.2343984927943804	0.6222414080921546	37.44387716742301	9.787680142766556	48.92307997849423	48	1562656.3218390804	60	58	275	2026-09-11T03:58:09.893030+00:00	2026-09-11T04:03:14.174500+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f03_260911/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f03_260911/full/workloadc/f2load/raw
f2load	f04	C	1644652.0	493448768	300.032	304.2473247051239	67.70444468681889	381330.67599672504	3012.0346249574322	0.004955877595510067	67.74318229931806	98.66989509931966	False			5377.36	1190.2	10.897504155892431	2.4120031848980115	176687819	0.35806720060551456	43790	8.874274866970587e-05	115548255	73.26806066435188	69.448002	104.963229	109.215963	115535033	77.93111079130432	72.836048	106.482249	109.71171	493448768	28.286819455591385	9.625258	103.748002	109.919887	111.67	3.248503279270524	0.23408394648175512	0.6257827600858454	36.715447177446705	8.200678791852237	51.55667148961183	48	1660871.9310344828	60	58	275	2026-09-11T04:30:34.232232+00:00	2026-09-11T04:35:38.479557+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f04_260911/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f04_260911/full/workloadc/f2load/raw
f2load	f05	C	1544004.0	463246231	300.029	304.24605441093445	67.68881617408594	358636.21374239423	2834.5756743287957	0.004930220057920629	67.72889831573458	98.67336062348076	False			5549.09	1400.31	11.978705121941942	3.0228200604615387	199685707	0.43105738079928385	63066	0.0001361392619727542	108669993	73.36932801679669	69.523994	105.02496	109.243712	108656786	78.22213500774816	73.24152	106.618088	109.774689	463246231	30.135403273254045	11.674136	104.122425	124.931721	130.98	3.951583694590275	0.23449773517963063	0.6184518444576401	37.897461815949576	9.648459347020308	48.47359493256342	48	1560186.0229885057	60	58	275	2026-09-11T05:02:44.170211+00:00	2026-09-11T05:07:48.416266+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f05_260911/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f05_260911/full/workloadc/f2load/raw
f2load	f06	C	1451516.0	435483685	300.02	304.15937519073486	67.62661636610838	336787.3633214919	2663.726740066567	0.004918782296491162	67.67574477821448	98.69112940950998	False			5397.99	1884.55	12.39538973773495	4.327487033182425	238238450	0.5470663039879439	68559	0.0001574318450070064	102021002	73.19223099769202	69.404572	104.928414	109.201114	102007835	78.0243120148565	72.863553	106.504949	109.730663	435483685	32.1187299037391	13.489101	104.975556	143.142132	146.88	3.853737363318215	0.2341795697811274	0.6693848978521434	36.72748340147097	12.859450703954359	46.22069469752089	48	1464793.2413793104	60	58	270	2026-09-11T21:35:02.535455+00:00	2026-09-11T21:40:06.694831+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f06_260912/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f06_260912/full/workloadc/f2load/raw
f2load	f07	C	1497025.0	449155374	300.032	304.2096321582794	67.64070815501377	347748.0520569403	2749.4452062864643	0.004917969688815069	67.68010883749989	98.68759222394392	False			5499.59	1618.45	12.24429299603571	3.6033187927525496	221243216	0.4925761302368387	52370	0.00011659662342145326	105358582	73.23774346165744	69.461985	104.948994	109.191646	105345388	78.11236629552306	72.918264	106.508104	109.722026	449155374	31.10811417342632	12.632311	104.408477	133.449777	138.73	3.9179193523353013	0.23448199464268238	0.6502863951038912	37.35444710692633	11.060136153842326	47.773052287084575	48	1511171.7279693487	60	58	275	2026-09-11T22:07:07.385670+00:00	2026-09-11T22:12:11.595303+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f07_260912/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f07_260912/full/workloadc/f2load/raw
f2load	f08	C	1413181.0	423991216	300.026	304.24494981765747	67.64259999240399	328855.41751790565	2601.8025335323373	0.0049302379576028855	67.67977615073212	98.6631586158652	False			5389.84	2038.78	12.712150149827632	4.808543014721324	240327471	0.5668218159500739	68380	0.00016127692607669495	99645200	73.27314683497048	69.476012	104.963193	109.199946	99632001	78.18976822517095	73.100666	106.6061	109.790866	423991216	33.011919070040356	14.082363	105.524541	148.908799	151.7	4.170999884582515	0.23492337633711732	0.6457209858800471	36.55670213334759	13.89010675649183	45.226184747544956	48	1424519.049808429	60	58	270	2026-09-11T22:39:12.945217+00:00	2026-09-11T22:44:17.190168+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f08_260912/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f08_260912/full/workloadc/f2load/raw
f2load	f09	C	1311868.0	393600129	300.03	304.01381611824036	67.58877582212969	305047.39614837465	2415.5871742170434	0.004844043829334514	67.63660458053201	98.73829694614291	False			5018.77	2803.24	12.750935861608928	7.122050511319827	266836626	0.6779383601269094	78289	0.00019890491448492387	92360077	73.08010938535705	69.302384	104.859541	109.182601	92346971	77.89008907503853	72.751314	106.509325	109.76086	393600129	35.65261295176049	16.962707	107.161912	156.795939	158.34	4.108470617396571	0.23455434893925048	0.6168585300438253	33.996898954005445	19.039076615593423	42.13456764317641	48	1320932.938697318	60	58	270	2026-09-11T23:11:16.573732+00:00	2026-09-11T23:16:20.587549+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f09_260912/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f09_260912/full/workloadc/f2load/raw
f2load	f10	C	1636981.0	491140282	300.028	304.351300239563	67.6514729500147	379139.36923933704	2994.903984827835	0.005069696593329775	67.69024591237398	98.63292202427697	False			5405.09	1201.32	11.005185683384854	2.4459814110706564	180193925	0.3668889146421103	37246	7.58357670202258e-05	114925197	73.1144689358244	69.339795	104.879746	109.183378	114912004	77.85228762523366	72.653593	106.448767	109.716428	491140282	28.396167235983302	9.739539	103.758244	109.937996	112.6	3.2447348922603747	0.23391577561540758	0.6647344251026024	36.81221377928255	8.250149931444774	51.75329725560115	48	1653336.5632183908	60	58	275	2026-09-11T23:43:22.267511+00:00	2026-09-11T23:48:26.618812+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f10_260912/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f10_260912/full/workloadc/f2load/raw
baseline	b01	D	2660567.0	798227074	300.021	304.7847535610199	67.28758013073957	399262.42234304233	3152.9343291366713	130.02317723650833	68.26314653745645	98.47939899929904	False			5242.34	1052.42	6.567479569103165	1.3184468859546603	163632892	0.2049954171311408	47498	5.950437105820342e-05	121205036	72.77661988401208	69.167614	106.144521	130.481862	121192240	77.44486568611984	72.870606	107.587748	143.676989	758311520	17.94684936871327	3.905988	100.002947	109.680015	109.82	1.0692332552194381	0.15179052170310123	0.9206845796039074	35.718744759615184	7.249381018075541	53.54323995642818	48	2695791.049808429	60	58	275	2026-09-10T19:57:34.634348+00:00	2026-09-10T20:02:39.419102+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_b01_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_b01_260910/full/workloadd/baseline/raw
baseline	b02	D	2675412.0	802696614	300.027	304.8279330730438	66.81268400376591	401141.3447818744	3167.623745909712	130.73617847531884	67.08588566318957	98.46815827766625	False			5270.29	1044.17	6.565730947508395	1.3008277122245344	162880597	0.20291676102672584	45856	5.7127436693036804e-05	121793203	72.28779665150937	69.033016	105.175559	109.445942	121780372	76.88400359788686	72.575275	106.659686	109.91063	762558061	17.841667521235475	3.995399	99.68285	109.205886	109.34	1.054929633744964	0.1516778106155061	0.9207747015082698	35.95580579120822	7.203715210410705	53.22763131383581	48	2711780.61302682	60	58	275	2026-09-10T20:39:22.517087+00:00	2026-09-10T20:44:27.345021+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_b02_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_b02_260910/full/workloadd/baseline/raw
baseline	b03	D	2674435.0	802390319	300.022	304.8782434463501	66.85021447592689	400837.02798394294	3166.226232726796	131.4938476031486	67.0904043416168	98.44771933428304	False			5277.79	1035.75	6.577584343960661	1.290830628777813	162836957	0.20293983257791523	46687	5.8184899411778674e-05	121716674	72.35356887914962	68.999953	105.206327	109.486722	121703672	76.98103399871123	72.639442	106.709661	109.949626	762266913	17.851071456646054	3.979355	99.681586	109.240902	109.38	1.079094566446176	0.15173748750076832	0.920754655659572	35.96688593370706	7.135712162346838	53.2924573359125	48	2709801.2835249044	60	58	275	2026-09-10T21:21:22.969206+00:00	2026-09-10T21:26:27.847450+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_b03_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_b03_260910/full/workloadd/baseline/raw
baseline	n01	D	2658994.0	797763397	300.024	304.839067697525	67.0210876542671	399143.42646110867	3151.990648319389	129.92861021852406	68.35491097044515	98.46790551765206	False			5295.32	1032.25	6.63770739534193	1.2939300096767914	163315480	0.20471668744661645	48671	6.100931702686279e-05	121190025	72.43623369167553	69.015521	105.503506	109.813763	121177246	77.05185415750412	72.626932	106.99927	127.205659	757871564	17.96277849923394	4.055418	99.831775	109.448668	109.6	1.1095117325183084	0.1518597073462873	0.9206610989827295	36.07550871417015	7.111498532839863	53.1216967756302	48	2694461.3716475097	60	58	275	2026-09-10T15:19:30.530413+00:00	2026-09-10T15:24:35.369482+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_n01_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_n01_260910/full/workloadd/baseline/raw
baseline	n02	D	2684119.0	805314184	300.029	304.88743329048157	66.71812618014175	402786.7979819223	3181.454139484313	131.94022965985548	66.8248387244707	98.4473758658932	False			5270.03	1030.1	6.54406702962033	1.2791280974134684	160509977	0.1993134855799336	47128	5.852125907669347e-05	122316511	72.11469832555966	68.923784	105.104915	109.411542	122303571	76.7204401169938	72.537659	106.673357	109.930706	765045243	17.781604291342546	4.007546	99.686876	109.248914	109.38	1.0553533132680364	0.1519293121006298	0.9208372321060233	35.94315471077453	7.102915208029989	53.36096646004016	48	2719811.325670498	60	58	275	2026-09-10T16:01:25.245658+00:00	2026-09-10T16:06:30.133092+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_n02_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_n02_260910/full/workloadd/baseline/raw
baseline	n03	D	2693518.0	808139703	300.031	304.8768081665039	66.8268828964797	403725.60228581936	3190.164223335496	134.1228207744422	67.09233789286728	98.44471233452408	False			5261.53	1006.76	6.510668861420857	1.2457747048717887	158829762	0.1965375063375645	46697	5.778332610890174e-05	122596420	72.24213554523044	68.933676	105.152452	109.46342	122583228	76.88973381415605	72.590435	106.729495	109.982234	767729093	17.732213899571473	3.993333	99.654747	109.194729	109.32	1.010052396177723	0.15186008253822916	0.9208976023525528	35.88289245197888	6.944787590704996	53.63837100199412	48	2727308.8812260535	60	58	275	2026-09-10T16:43:22.286019+00:00	2026-09-10T16:48:27.162828+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_n03_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_n03_260910/full/workloadd/baseline/raw
baseline	n04	D	2703271.0	811072452	300.034	304.8252627849579	66.75570797309483	405270.451901981	3199.8907638336436	132.10314208244523	67.24037222447481	98.46669271977453	False			5241.47	1007.65	6.462394311476381	1.2423674327925516	158579243	0.19551797451505604	44868	5.531934895503022e-05	123044868	72.22835335968665	68.932362	105.163238	109.484672	123032031	76.815572929947	72.447384	106.660027	109.937702	770515555	17.658599432168504	3.709923	99.624003	109.131624	109.25	0.9909158342689136	0.1516546958248805	0.9209637059176566	35.79286900951272	6.958383674055289	53.642721488035384	48	2738730.846743295	60	58	275	2026-09-10T22:04:13.309430+00:00	2026-09-10T22:09:18.134694+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_n04_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_n04_260910/full/workloadd/baseline/raw
baseline	r01	D	2666014.0	799877256	300.027	304.81994581222534	66.84155713820265	399879.16694627056	3158.242848896568	130.66890414640488	67.70807324920281	98.4690452335034	False			5286.4	1048.83	6.609014021021245	1.3112386833511864	163375255	0.20425040688992913	47407	5.926784346522287e-05	121407361	72.2859750653834	68.966923	105.259015	109.558882	121394498	76.98989449258235	72.66017	106.785288	112.35949	759879302	17.905426625240544	4.045246	99.727195	109.303519	109.45	1.1096399912206056	0.15177559192906967	0.9207248140047378	36.02151446506858	7.22506790186068	53.269784517248766	48	2702938.2796934866	60	58	275	2026-09-10T17:51:29.893002+00:00	2026-09-10T17:56:34.712949+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_r01_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_r01_260910/full/workloadd/baseline/raw
baseline	r02	D	2658741.0	797699700	300.029	304.84551215171814	66.84668100279303	398495.5630232175	3147.0551682380833	130.29332679738496	67.05197891680587	98.46074464791194	False			5297.58	1059.2	6.641070568285283	1.3278179746087406	162850889	0.20415062084140184	49588	6.216374407562144e-05	120996274	72.36379022712715	69.018379	105.212266	109.47981	120983440	76.99460604691022	72.735022	106.769447	109.995407	757810635	17.96415409767903	4.062455	99.768692	109.357825	109.51	1.1236573857267125	0.15162905414155226	0.9206536432416259	36.137706770439635	7.303018156277981	52.92717411442971	48	2696586.478927203	60	58	275	2026-09-10T18:33:52.833351+00:00	2026-09-10T18:38:57.678864+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_r02_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_r02_260910/full/workloadd/baseline/raw
baseline	run3	D	2624828.0	787546034	300.037	304.81724286079407	66.83884894544593	393449.7467217448	3107.9654423089746	128.64917979446042	67.03691853170868	98.47275458132498	False			5291.3	1149.71	6.7187183625636795	1.4598638687322754	170394778	0.21636167365932035	54011	6.858138784049797e-05	119454077	72.26778582031989	68.949604	105.144879	109.453474	119441205	76.89364855285912	72.569685	106.709645	109.966352	748164895	18.201018095081835	4.030505	100.003224	109.674806	109.88	1.1760335788008338	0.15167129646163643	0.9204273838590088	36.085952586152175	7.920104267020618	52.28655375774562	48	2663477.0766283525	60	58	275	2026-09-10T19:15:34.704761+00:00	2026-09-10T19:20:39.522004+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_run3_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_run3_260910/full/workloadd/baseline/raw
f2load	f01	D	2643045.0	792991361	300.029	304.66102409362793	67.3325455942821	395733.12785474106	3125.2729689132707	129.6112369640193	67.6424927921934	98.54285703677384	False			5271.99	1082.2	6.6482313166082525	1.3647059138643	163752641	0.20649990536277735	52108	6.571067802591106e-05	120074909	72.97079469783317	69.294047	106.440807	136.853492	120062276	77.64474285828132	73.249715	107.864852	147.062937	753338235	18.070256076939994	3.724234	100.12447	109.886784	111.95	1.1378056325522892	0.15136894410631543	0.9199413726823517	35.990830738735966	7.469127404657798	52.855701852390965	48	2677227.7088122605	60	58	275	2026-09-11T02:58:55.171830+00:00	2026-09-11T03:03:59.832855+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f01_260911/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f01_260911/full/workloadd/f2load/raw
f2load	f02	D	2649383.0	794879160	300.024	304.69302892684937	66.91179317186977	397598.8896978822	3139.803626992164	129.51398314391378	67.11522395076175	98.528483048069	False			5282.9	1082.37	6.646167450156827	1.361678673271545	163548662	0.2057528618563858	52062	6.549674795851988e-05	120655462	72.49101219304933	69.047654	105.2508	109.511094	120642837	77.09184234452312	72.861789	106.809397	111.319079	755131929	18.03151411970027	3.727227	99.858399	109.498617	109.67	1.144621044093078	0.15173966317094034	0.919836578649027	36.07769917482173	7.478781785016489	52.67567737172648	48	2682405.5670498083	60	58	275	2026-09-11T03:31:04.472653+00:00	2026-09-11T03:36:09.165683+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f02_260911/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f02_260911/full/workloadd/f2load/raw
f2load	f03	D	2646143.0	793906341	300.024	304.64547061920166	66.77472323596649	395921.97039675154	3126.685956983706	129.37439752063656	66.98371335170111	98.54509265479304	False			5296.47	1113.15	6.671404076869566	1.4021175326523811	165424295	0.2083675195132369	114970	0.0001448155708835685	120127407	72.55035762987875	69.158313	105.297752	109.502704	120114861	77.18279449201543	73.104673	106.818489	109.976853	754207876	18.049515702750366	3.836359	99.832482	109.454569	109.64	1.0841882312482367	0.15126070267777342	0.9199692922330843	36.24575703998133	7.752036938171441	52.39527567162716	48	2681055.0459770113	60	58	275	2026-09-11T04:03:15.742339+00:00	2026-09-11T04:08:20.387810+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f03_260911/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f03_260911/full/workloadd/f2load/raw
f2load	f04	D	2699250.0	809853130	300.029	304.5982940196991	66.98424805238173	404267.6909806865	3191.9193333724716	131.9915032621617	67.25173740622891	98.56421034531145	False			5220.7	1021.38	6.446477523646788	1.2611916434773796	160232445	0.1978537083631448	46850	5.7849995591175895e-05	122639695	72.53545090763639	69.026361	105.271925	109.545437	122627143	77.10895627732272	72.748876	106.76364	109.986323	769357211	17.678881851670848	3.475312	99.601288	109.160259	109.29	0.9745547897386251	0.1513843824990835	0.9203870125290864	35.6325435568062	7.059433731569004	53.70846837476013	48	2732905.877394636	60	58	275	2026-09-11T04:35:40.029443+00:00	2026-09-11T04:40:44.627737+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f04_260911/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f04_260911/full/workloadd/f2load/raw
f2load	f05	D	2653919.0	796242383	300.025	304.60911202430725	67.01736991370556	397665.7500328941	3142.8264885953463	132.5324432203082	67.3154443104894	98.5457568369642	False			5276.01	1080.5	6.626135599717253	1.3569988524461654	162911635	0.20460055691358495	73185	9.191296715990061e-05	120641852	72.65523321044508	69.321936	105.385026	109.534075	120628935	77.30074889577695	73.318997	106.871412	109.99808	756426626	17.992581174687523	3.773896	99.823571	109.408632	109.58	1.1082789515661498	0.15167047444144907	0.9197467898228109	36.06805378371361	7.51718843492103	52.662372850740034	48	2686715.421455939	60	58	275	2026-09-11T05:07:50.381283+00:00	2026-09-11T05:12:54.990395+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f05_260911/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f05_260911/full/workloadd/f2load/raw
f2load	f06	D	2659436.0	797897972	300.025	304.5988965034485	66.74206110722685	397476.2232883838	3138.8104750419734	130.04970322767247	66.95241114480163	98.56291399391127	False			5271.59	1109.72	6.606847222316289	1.390804387205536	168322163	0.21095700065271003	49155	6.160562092517764e-05	120582026	72.34242824880053	69.045455	105.196333	109.453351	120569517	76.95510093152318	72.676631	106.71239	109.945578	757999202	17.95205428065873	3.714412	99.784899	109.409059	109.59	1.0817732087797105	0.15107402228113445	0.919860810090932	35.968265289189084	7.648884447943846	52.945135105552865	48	2695372.570881226	60	58	275	2026-09-11T21:40:08.414534+00:00	2026-09-11T21:45:13.013431+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f06_260912/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f06_260912/full/workloadd/f2load/raw
