phase	system	workload	status	duration_sec	threads	measured_seconds	process_elapsed_sec	operations	throughput_ops_sec	avg_latency_us	successful_gets	engine_keys_read	engine_keys_written	peak_rss_kb	log_dir
pilot	f2load	workloadc	ok	3	48	3.019	3.7262020111083984	204914	67878.0	704.956	129049	204914	0	287020	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ssdprobe_cu_e06_260913/pilot/workloadc/f2load
full	f2load	workloadc	ok	60	48	60.02	60.75621008872986	4124753	68723.0	698.326	2596214	4124753	0	285292	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ssdprobe_cu_e06_260913/full/workloadc/f2load
