phase	system	workload	status	duration_sec	threads	measured_seconds	process_elapsed_sec	operations	throughput_ops_sec	avg_latency_us	successful_gets	engine_keys_read	engine_keys_written	peak_rss_kb	log_dir
pilot	f2load	workloadc	ok	3	48	3.026	4.276832103729248	3425068	1131701.0	42.192	2057835	3425068	0	11401732	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/mg_em_h06_260915/pilot/workloadc/f2load
pilot	f2load	mixgraph	ok	5	48	5.041	12.759791612625122	2155663	427619.0	111.655	1155413	1788236	302573	48188388	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/mg_em_h06_260915/pilot/mixgraph/f2load
full	f2load	mixgraph	ok	300	48	300.05	309.63462138175964	180213880	600612.0	79.911	118065639	149574885	25230968	55099248	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/mg_em_h06_260915/full/mixgraph/f2load
