phase	system	workload	status	duration_sec	threads	measured_seconds	process_elapsed_sec	operations	throughput_ops_sec	avg_latency_us	successful_gets	engine_keys_read	engine_keys_written	peak_rss_kb	log_dir
pilot	f2load	workloadc	ok	3	48	3.02	3.726943254470825	54379	18005.0	2658.703	34264	54379	0	283688	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ssdprobe_cu_e03_260913/pilot/workloadc/f2load
full	f2load	workloadc	ok	60	48	60.021	60.74603843688965	1084591	18070.0	2655.833	683234	1084591	0	282324	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ssdprobe_cu_e03_260913/full/workloadc/f2load
